"","Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date"
"301","Pedicularis lapponica","Pedicularis","","lapponica",NA,NA,"","","kew-2542999",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","lapponica","","","L.","kew-2542999","Accepted",FALSE,FALSE,FALSE,2022-02-28
"302","Pedicularis NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","Pedicularis oederi","Pedicularis","","oederi",NA,NA,"","","kew-2542509",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","oederi","","","Vahl","kew-2542509","Accepted",FALSE,FALSE,FALSE,2022-02-28
"304","Pedicularis palustris","Pedicularis","","palustris",NA,NA,"","","kew-2542534",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","palustris","","","L.","kew-2542534","Accepted",FALSE,FALSE,FALSE,2022-02-28
"305","Pedicularis resupinata","Pedicularis","","resupinata",NA,NA,"","","kew-2542663",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","resupinata","","","L.","kew-2542663","Accepted",FALSE,FALSE,FALSE,2022-02-28
"306","Pedicularis sceptrum-carolinum","Pedicularis","","sceptrum-carolinum",NA,NA,"","","kew-2550317",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","sceptrum-carolinum","","","L.","kew-2550317","Accepted",FALSE,FALSE,FALSE,2022-02-28
"307","Pedicularis sudetica","Pedicularis","","sudetica",NA,NA,"","","kew-2550238",TRUE,"1.1","Accepted","Orobanchaceae","Pedicularis","","sudetica","","","Willd.","kew-2550238","Accepted",FALSE,FALSE,FALSE,2022-02-28
"308","Persicaria bistorta","Persicaria","","bistorta",NA,NA,"","","kew-2571994",TRUE,"1.1","Accepted","Polygonaceae","Persicaria","","bistorta","","","(L.) Samp.","kew-2571994","Accepted",FALSE,FALSE,FALSE,2022-02-28
"309","Persicaria vivipara","Persicaria","","vivipara",NA,NA,"","","kew-2572250",TRUE,"1.1","Accepted","Polygonaceae","Persicaria","","vivipara","","","(L.) Ronse Decr.","kew-2572250","Accepted",FALSE,FALSE,FALSE,2022-02-28
"310","Petasites frigidus","Petasites","","frigidus",NA,NA,"","","gcc-87800",TRUE,"1.1","Accepted","Compositae","Petasites","","frigidus","","","(L.) Fr.","gcc-87800","Accepted",FALSE,FALSE,FALSE,2022-02-28
"311","Phalaris arundinacea","Phalaris","","arundinacea",NA,NA,"","","kew-433393",TRUE,"1.1","Accepted","Poaceae","Phalaris","","arundinacea","","","L.","kew-433393","Accepted",FALSE,FALSE,FALSE,2022-02-28
"312","Phleum alpinum","Phleum","","alpinum",NA,NA,"","","kew-433718",TRUE,"1.1","Accepted","Poaceae","Phleum","","alpinum","","","L.","kew-433718","Accepted",FALSE,FALSE,FALSE,2022-02-28
"313","Phleum pratense","Phleum","","pratense",NA,NA,"","","kew-433846",TRUE,"1.1","Accepted","Poaceae","Phleum","","pratense","","","L.","kew-433846","Accepted",FALSE,FALSE,FALSE,2022-02-28
"314","Phyllodoce caerulea","Phyllodoce","","caerulea",NA,NA,"","","kew-2410042",TRUE,"1.1","Accepted","Ericaceae","Phyllodoce","","caerulea","","","(L.) Bab.","kew-2410042","Accepted",FALSE,FALSE,FALSE,2022-02-28
"315","Picea abies","Picea","","abies",NA,NA,"","","kew-2562738",TRUE,"1.1","Accepted","Pinaceae","Picea","","abies","","","(L.) H.Karst.","kew-2562738","Accepted",FALSE,FALSE,FALSE,2022-02-28
"316","Picea glauca","Picea","","glauca",NA,NA,"","","kew-2563473",TRUE,"1.1","Accepted","Pinaceae","Picea","","glauca","","","(Moench) Voss","kew-2563473","Accepted",FALSE,FALSE,FALSE,2022-02-28
"317","Picea mariana","Picea","","mariana",NA,NA,"","","kew-2563398",TRUE,"1.1","Accepted","Pinaceae","Picea","","mariana","","","(Mill.) Britton, Sterns & Poggenb.","kew-2563398","Accepted",FALSE,FALSE,FALSE,2022-02-28
"318","Picea NA","Picea","","na",NA,NA,"","","",FALSE,"1.1","","","Picea","","na",NA,"","","","",FALSE,FALSE,FALSE,2022-02-28
"319","Pimpinella saxifraga","Pimpinella","","saxifraga",NA,NA,"","","kew-2402811",TRUE,"1.1","Accepted","Apiaceae","Pimpinella","","saxifraga","","","L.","kew-2402811","Accepted",FALSE,FALSE,FALSE,2022-02-28
"320","Pinguicula alpina","Pinguicula","","alpina",NA,NA,"","","kew-2537533",TRUE,"1.1","Accepted","Lentibulariaceae","Pinguicula","","alpina","","","L.","kew-2537533","Accepted",FALSE,FALSE,FALSE,2022-02-28
"321","Pinguicula vulgaris","Pinguicula","","vulgaris",NA,NA,"","","kew-2537397",TRUE,"1.1","Accepted","Lentibulariaceae","Pinguicula","","vulgaris","","","L.","kew-2537397","Accepted",FALSE,FALSE,FALSE,2022-02-28
"322","Pinus contorta","Pinus","","contorta",NA,NA,"","","kew-2561967",TRUE,"1.1","Accepted","Pinaceae","Pinus","","contorta","","","Douglas ex Loudon","kew-2561967","Accepted",FALSE,FALSE,FALSE,2022-02-28
"323","Pinus pumila","Pinus","","pumila",NA,NA,"","","kew-2562479",TRUE,"1.1","Accepted","Pinaceae","Pinus","","pumila","","","(Pall.) Regel","kew-2562479","Accepted",FALSE,FALSE,FALSE,2022-02-28
"324","Pinus sylvestris","Pinus","","sylvestris",NA,NA,"","","kew-2562297",TRUE,"1.1","Accepted","Pinaceae","Pinus","","sylvestris","","","L.","kew-2562297","Accepted",FALSE,FALSE,FALSE,2022-02-28
"325","Plantago major","Plantago","","major",NA,NA,"","","kew-2569743",TRUE,"1.1","Accepted","Plantaginaceae","Plantago","","major","","","L.","kew-2569743","Accepted",FALSE,FALSE,FALSE,2022-02-28
"326","Plantago maritima","Plantago","","maritima",NA,NA,"","","kew-2569772",TRUE,"1.1","Accepted","Plantaginaceae","Plantago","","maritima","","","L.","kew-2569772","Accepted",FALSE,FALSE,FALSE,2022-02-28
"327","Plantago media","Plantago","","media",NA,NA,"","","kew-2569797",TRUE,"1.1","Accepted","Plantaginaceae","Plantago","","media","","","L.","kew-2569797","Accepted",FALSE,FALSE,FALSE,2022-02-28
"328","Platanthera chlorantha","Platanthera","","chlorantha",NA,NA,"","","kew-157076",TRUE,"1.1","Accepted","Orchidaceae","Platanthera","","chlorantha","","","(Custer) Rchb.","kew-157076","Accepted",FALSE,FALSE,FALSE,2022-02-28
"329","Poa alpina","Poa","","alpina",NA,NA,"","","kew-435085",TRUE,"1.1","Accepted","Poaceae","Poa","","alpina","","","L.","kew-435085","Accepted",FALSE,FALSE,FALSE,2022-02-28
"330","Poa arctica","Poa","","arctica",NA,NA,"","","kew-435235",TRUE,"1.1","Accepted","Poaceae","Poa","","arctica","","","R.Br.","kew-435235","Accepted",FALSE,FALSE,FALSE,2022-02-28
"331","Poa glauca","Poa","","glauca",NA,NA,"","","kew-435996",TRUE,"1.1","Accepted","Poaceae","Poa","","glauca","","","Vahl","kew-435996","Accepted",FALSE,FALSE,FALSE,2022-02-28
"332","Poa NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","Poa pratensis","Poa","","pratensis",NA,NA,"","","kew-436906",TRUE,"1.1","Accepted","Poaceae","Poa","","pratensis","","","L.","kew-436906","Accepted",FALSE,FALSE,FALSE,2022-02-28
"334","Polemonium acutiflorum","Polemonium","","acutiflorum",NA,NA,"","","kew-2566083",TRUE,"1.1","Accepted","Polemoniaceae","Polemonium","","acutiflorum","","","Willd. ex Roem. & Schult.","kew-2566083","Accepted",FALSE,FALSE,FALSE,2022-02-28
"335","Polemonium caeruleum","Polemonium","","caeruleum",NA,NA,"","","kew-2566071",TRUE,"1.1","Accepted","Polemoniaceae","Polemonium","","caeruleum","","","L.","kew-2566071","Accepted",FALSE,FALSE,FALSE,2022-02-28
"336","Polygonum aviculare","Polygonum","","aviculare",NA,NA,"","","kew-2574669",TRUE,"1.1","Accepted","Polygonaceae","Polygonum","","aviculare","","","L.","kew-2574669","Accepted",FALSE,FALSE,FALSE,2022-02-28
"337","Polygonum ellipticum","Polygonum","","ellipticum",NA,NA,"","","tro-26002292",TRUE,"1.1","Accepted","Polygonaceae","Polygonum","","ellipticum","","","Willd. ex Spreng.","tro-26002292","Accepted",FALSE,FALSE,FALSE,2022-02-28
"338","Polystichum lonchitis","Polystichum","","lonchitis",NA,NA,"","","tro-26602436",TRUE,"1.1","Accepted","Dryopteridaceae","Polystichum","","lonchitis","","","(L.) Roth","tro-26602436","Accepted",FALSE,FALSE,FALSE,2022-02-28
"339","Polytrichum commune","Polytrichum","","commune",NA,NA,"","","tro-35125360",TRUE,"1.1","Accepted","Polytrichaceae","Polytrichum","","commune","","","Hedw.","tro-35125360","Accepted",FALSE,FALSE,FALSE,2022-02-28
"340","Populus balsamifera","Populus","","balsamifera",NA,NA,"","","kew-5000130",TRUE,"1.1","Accepted","Salicaceae","Populus","","balsamifera","","","L.","kew-5000130","Accepted",FALSE,FALSE,FALSE,2022-02-28
"341","Populus tremula","Populus","","tremula",NA,NA,"","","kew-5000217",TRUE,"1.1","Accepted","Salicaceae","Populus","","tremula","","","L.","kew-5000217","Accepted",FALSE,FALSE,FALSE,2022-02-28
"342","Populus tremuloides","Populus","","tremuloides",NA,NA,"","","kew-5000290",TRUE,"1.1","Accepted","Salicaceae","Populus","","tremuloides","","","Michx.","kew-5000290","Accepted",FALSE,FALSE,FALSE,2022-02-28
"343","Potamogeton alpinus","Potamogeton","","alpinus",NA,NA,"","","kew-308479",TRUE,"1.1","Accepted","Potamogetonaceae","Potamogeton","","alpinus","","","Balb.","kew-308479","Accepted",FALSE,FALSE,FALSE,2022-02-28
"344","Potentilla anserina","Potentilla","","anserina",NA,NA,"","","rjp-724",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","anserina","","","L.","rjp-724","Accepted",FALSE,FALSE,FALSE,2022-02-28
"345","Potentilla atrosanguinea","Potentilla","","atrosanguinea",NA,NA,"","","rjp-8962",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","atrosanguinea","","","G.Lodd. ex D.Don","rjp-8962","Accepted",FALSE,FALSE,FALSE,2022-02-28
"346","Potentilla crantzii","Potentilla","","crantzii",NA,NA,"","","rjp-19",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","crantzii","","","(Crantz) Beck ex Fritsch","rjp-19","Accepted",FALSE,FALSE,FALSE,2022-02-28
"347","Potentilla fragiformis","Potentilla","","fragiformis",NA,NA,"","","rjp-3773",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","fragiformis","","","Willd. ex Schltdl.","rjp-3773","Accepted",FALSE,FALSE,FALSE,2022-02-28
"348","Potentilla hyparctica","Potentilla","","hyparctica",NA,NA,"","","rjp-3938",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","hyparctica","","","Malte","rjp-3938","Accepted",FALSE,FALSE,FALSE,2022-02-28
"349","Potentilla nivea","Potentilla","","nivea",NA,NA,"","","rjp-3807",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","nivea","","","L.","rjp-3807","Accepted",FALSE,FALSE,FALSE,2022-02-28
"350","Potentilla norvegica","Potentilla","","norvegica",NA,NA,"","","rjp-17",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","norvegica","","","L.","rjp-17","Accepted",FALSE,FALSE,FALSE,2022-02-28
"351","Potentilla rupifraga","Potentilla","","rupifraga",NA,NA,"","","rjp-15686",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","rupifraga","","","A.P.Khokhr.","rjp-15686","Accepted",FALSE,FALSE,FALSE,2022-02-28
"352","Potentilla stolonifera","Potentilla","","stolonifera",NA,NA,"","","rjp-15696",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","stolonifera","","","Lehm. ex Ledeb.","rjp-15696","Accepted",FALSE,FALSE,FALSE,2022-02-28
"353","Primula cuneifolia","Primula","","cuneifolia",NA,NA,"","","tro-26400176",TRUE,"1.1","Accepted","Primulaceae","Primula","","cuneifolia","","","Ledeb.","tro-26400176","Accepted",FALSE,FALSE,FALSE,2022-02-28
"354","Primula matthioli","Primula","","matthioli",NA,NA,"","","kew-2565286",TRUE,"1.1","Accepted","Primulaceae","Primula","","matthioli","","","(L.) K.Richt.","kew-2565286","Accepted",FALSE,FALSE,FALSE,2022-02-28
"355","Primula mazurenkoae","Primula","","mazurenkoae",NA,NA,"","","kew-2565374",TRUE,"1.1","Unresolved","Primulaceae","Primula","","mazurenkoae","","","A.P.Khokhr.","kew-2565374","Unresolved",FALSE,FALSE,FALSE,2022-02-28
"356","Prunella vulgaris","Prunella","","vulgaris",NA,NA,"","","kew-166020",TRUE,"1.1","Accepted","Lamiaceae","Prunella","","vulgaris","","","L.","kew-166020","Accepted",FALSE,FALSE,FALSE,2022-02-28
"357","Prunus padus","Prunus","","padus",NA,NA,"","","rjp-45",TRUE,"1.1","Accepted","Rosaceae","Prunus","","padus","","","L.","rjp-45","Accepted",FALSE,FALSE,FALSE,2022-02-28
"358","Ptarmica alpina","Ptarmica","","alpina",NA,NA,"","","gcc-82738",TRUE,"1.1","Accepted","Compositae","Ptarmica","","alpina","","","(L.) DC.","gcc-82738","Accepted",FALSE,FALSE,FALSE,2022-02-28
"359","Ptarmica camtschatica","Ptarmica","","camtschatica",NA,NA,"","","gcc-129222",TRUE,"1.1","Accepted","Compositae","Ptarmica","","camtschatica","","","(Rupr. ex Heimerl) Kom.","gcc-129222","Accepted",FALSE,FALSE,FALSE,2022-02-28
"360","Pulmonaria obscura","Pulmonaria","","obscura",NA,NA,"","","kew-2413006",TRUE,"1.1","Accepted","Boraginaceae","Pulmonaria","","obscura","","","Dumort.","kew-2413006","Accepted",FALSE,FALSE,FALSE,2022-02-28
"361","Pyrola media","Pyrola","","media",NA,NA,"","","kew-2410546",TRUE,"1.1","Accepted","Ericaceae","Pyrola","","media","","","Sw.","kew-2410546","Accepted",FALSE,FALSE,FALSE,2022-02-28
"362","Pyrola minor","Pyrola","","minor",NA,NA,"","","kew-2410543",TRUE,"1.1","Accepted","Ericaceae","Pyrola","","minor","","","L.","kew-2410543","Accepted",FALSE,FALSE,FALSE,2022-02-28
"363","Pyrola rotundifolia","Pyrola","","rotundifolia",NA,NA,"","","kew-2410818",TRUE,"1.1","Accepted","Ericaceae","Pyrola","","rotundifolia","","","L.","kew-2410818","Accepted",FALSE,FALSE,FALSE,2022-02-28
"364","Ranunculus acris","Ranunculus","","acris",NA,NA,"","","kew-2524461",TRUE,"1.1","Accepted","Ranunculaceae","Ranunculus","","acris","","","L.","kew-2524461","Accepted",FALSE,FALSE,FALSE,2022-02-28
"365","Ranunculus japonicus","Ranunculus","","japonicus",NA,NA,"","","tro-27100460",TRUE,"1.1","Accepted","Ranunculaceae","Ranunculus","","japonicus","","","Thunb.","tro-27100460","Accepted",FALSE,FALSE,FALSE,2022-02-28
"366","Ranunculus monophyllus","Ranunculus","","monophyllus",NA,NA,"","","kew-2526558",TRUE,"1.1","Accepted","Ranunculaceae","Ranunculus","","monophyllus","","","Ovcz.","kew-2526558","Accepted",FALSE,FALSE,FALSE,2022-02-28
"367","Ranunculus nivalis","Ranunculus","","nivalis",NA,NA,"","","kew-2526187",TRUE,"1.1","Accepted","Ranunculaceae","Ranunculus","","nivalis","","","L.","kew-2526187","Accepted",FALSE,FALSE,FALSE,2022-02-28
"368","Ranunculus platanifolius","Ranunculus","","platanifolius",NA,NA,"","","kew-2527138",TRUE,"1.1","Accepted","Ranunculaceae","Ranunculus","","platanifolius","","","L.","kew-2527138","Accepted",FALSE,FALSE,FALSE,2022-02-28
"369","Ranunculus pygmaeus","Ranunculus","","pygmaeus",NA,NA,"","","kew-2524440",TRUE,"1.1","Accepted","Ranunculaceae","Ranunculus","","pygmaeus","","","Wahlenb.","kew-2524440","Accepted",FALSE,FALSE,FALSE,2022-02-28
"370","Ranunculus repens","Ranunculus","","repens",NA,NA,"","","kew-2526688",TRUE,"1.1","Accepted","Ranunculaceae","Ranunculus","","repens","","","L.","kew-2526688","Accepted",FALSE,FALSE,FALSE,2022-02-28
"371","Ranunculus serpens","Ranunculus","","serpens",NA,NA,"","","kew-2870833",TRUE,"1.1","Accepted","Ranunculaceae","Ranunculus","","serpens","","","Schrank","kew-2870833","Accepted",FALSE,FALSE,FALSE,2022-02-28
"372","Ranunculus turneri","Ranunculus","","turneri",NA,NA,"","","tro-27100235",TRUE,"1.1","Accepted","Ranunculaceae","Ranunculus","","turneri","","","Greene","tro-27100235","Accepted",FALSE,FALSE,FALSE,2022-02-28
"373","Rhinanthus minor","Rhinanthus","","minor",NA,NA,"","","kew-2900773",TRUE,"1.1","Accepted","Orobanchaceae","Rhinanthus","","minor","","","L.","kew-2900773","Accepted",FALSE,FALSE,FALSE,2022-02-28
"374","Rhinanthus serotinus","Rhinanthus","","serotinus",NA,NA,"","","kew-2527923",TRUE,"1.1","Accepted","Orobanchaceae","Rhinanthus","","serotinus","","","(Schönh.) Oborny","kew-2527923","Accepted",FALSE,FALSE,FALSE,2022-02-28
"375","Rhodiola stephanii","Rhodiola","","stephanii",NA,NA,"","","tro-8901757",TRUE,"1.1","Accepted","Crassulaceae","Rhodiola","","stephanii","","","(Schltdl.) Trautv. & C.A. Mey.","tro-8901757","Accepted",FALSE,FALSE,FALSE,2022-02-28
"376","Rhododendron adansonii","Rhododendron","","adansonii",NA,NA,"","","kew-2419088",TRUE,"1.1","Unresolved","Ericaceae","Rhododendron","","adansonii","","","Pépin","kew-2419088","Unresolved",FALSE,FALSE,FALSE,2022-02-28
"377","Rhododendron aureum","Rhododendron","","aureum",NA,NA,"","","tro-12300086",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","aureum","","","Georgi","tro-12300086","Accepted",FALSE,FALSE,FALSE,2022-02-28
"378","Rhododendron camtschaticum","Rhododendron","","camtschaticum",NA,NA,"","","tro-12300632",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","camtschaticum","","","Pall.","tro-12300632","Accepted",FALSE,FALSE,FALSE,2022-02-28
"379","Rhododendron laponica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","Rhododendron lapponicum","Rhododendron","","lapponicum",NA,NA,"","","kew-2417964",TRUE,"1.1","Accepted","Ericaceae","Rhododendron","","lapponicum","","","(L.) Wahlenb.","kew-2417964","Accepted",FALSE,FALSE,FALSE,2022-02-28
"381","Rhododendron parviflorum","Rhododendron","","parviflorum",NA,NA,"","","kew-2418418",TRUE,"1.1","Unresolved","Ericaceae","Rhododendron","","parviflorum","","","Dum.Cours.","kew-2418418","Unresolved",FALSE,FALSE,FALSE,2022-02-28
"382","Ribes aciculare","Ribes","","aciculare",NA,NA,"","","kew-2425976",TRUE,"1.1","Accepted","Grossulariaceae","Ribes","","aciculare","","","Sm.","kew-2425976","Accepted",FALSE,FALSE,FALSE,2022-02-28
"383","Ribes dicuscha","Ribes","","dicuscha",NA,NA,"","","tro-29100148",TRUE,"1.1","Unresolved","Grossulariaceae","Ribes","","dicuscha","","","Fisch.","tro-29100148","Unresolved",FALSE,FALSE,FALSE,2022-02-28
"384","Ribes hudsonianum","Ribes","","hudsonianum",NA,NA,"","","tro-29100048",TRUE,"1.1","Accepted","Grossulariaceae","Ribes","","hudsonianum","","","Richardson","tro-29100048","Accepted",FALSE,FALSE,FALSE,2022-02-28
"385","Ribes NA","Ribes","","na",NA,NA,"","","",FALSE,"1.1","","","Ribes","","na",NA,"","","","",FALSE,FALSE,FALSE,2022-02-28
"386","Ribes nigrum","Ribes","","nigrum",NA,NA,"","","kew-2426569",TRUE,"1.1","Accepted","Grossulariaceae","Ribes","","nigrum","","","L.","kew-2426569","Accepted",FALSE,FALSE,FALSE,2022-02-28
"387","Ribes procumbens","Ribes","","procumbens",NA,NA,"","","tro-29100052",TRUE,"1.1","Accepted","Grossulariaceae","Ribes","","procumbens","","","Pall.","tro-29100052","Accepted",FALSE,FALSE,FALSE,2022-02-28
"388","Ribes rubrum","Ribes","","rubrum",NA,NA,"","","kew-2426658",TRUE,"1.1","Accepted","Grossulariaceae","Ribes","","rubrum","","","L.","kew-2426658","Accepted",FALSE,FALSE,FALSE,2022-02-28
"389","Ribes spicatum","Ribes","","spicatum",NA,NA,"","","kew-2426685",TRUE,"1.1","Accepted","Grossulariaceae","Ribes","","spicatum","","","Robson","kew-2426685","Accepted",FALSE,FALSE,FALSE,2022-02-28
"390","Ribes triste","Ribes","","triste",NA,NA,"","","tro-29100053",TRUE,"1.1","Accepted","Grossulariaceae","Ribes","","triste","","","Pall.","tro-29100053","Accepted",FALSE,FALSE,FALSE,2022-02-28
"391","Rorippa amphibia","Rorippa","","amphibia",NA,NA,"","","kew-2417224",TRUE,"1.1","Accepted","Brassicaceae","Rorippa","","amphibia","","","(L.) Besser","kew-2417224","Accepted",FALSE,FALSE,FALSE,2022-02-28
"392","Rorippa palustris","Rorippa","","palustris",NA,NA,"","","kew-2417173",TRUE,"1.1","Accepted","Brassicaceae","Rorippa","","palustris","","","(L.) Besser","kew-2417173","Accepted",FALSE,FALSE,FALSE,2022-02-28
"393","Rosa acicularis","Rosa","","acicularis",NA,NA,"","","rjp-56",TRUE,"1.1","Accepted","Rosaceae","Rosa","","acicularis","","","Lindl.","rjp-56","Accepted",FALSE,FALSE,FALSE,2022-02-28
"394","Rubus arcticus","Rubus","","arcticus",NA,NA,"","","rjp-827",TRUE,"1.1","Accepted","Rosaceae","Rubus","","arcticus","","","L.","rjp-827","Accepted",FALSE,FALSE,FALSE,2022-02-28
"395","Rubus chamaemorus","Rubus","","chamaemorus",NA,NA,"","","rjp-6",TRUE,"1.1","Accepted","Rosaceae","Rubus","","chamaemorus","","","L.","rjp-6","Accepted",FALSE,FALSE,FALSE,2022-02-28
"396","Rubus saxatilis","Rubus","","saxatilis",NA,NA,"","","rjp-7",TRUE,"1.1","Accepted","Rosaceae","Rubus","","saxatilis","","","L.","rjp-7","Accepted",FALSE,FALSE,FALSE,2022-02-28
"397","Rumex acetosa","Rumex","","acetosa",NA,NA,"","","kew-2424198",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","acetosa","","","L.","kew-2424198","Accepted",FALSE,FALSE,FALSE,2022-02-28
"398","Rumex acetosella","Rumex","","acetosella",NA,NA,"","","kew-2424185",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","acetosella","","","L.","kew-2424185","Accepted",FALSE,FALSE,FALSE,2022-02-28
"399","Rumex alpestris","Rumex","","alpestris",NA,NA,"","","kew-2424128",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","alpestris","","","Jacq.","kew-2424128","Accepted",FALSE,FALSE,FALSE,2022-02-28
"400","Rumex confertus","Rumex","","confertus",NA,NA,"","","kew-2424243",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","confertus","","","Willd.","kew-2424243","Accepted",FALSE,FALSE,FALSE,2022-02-28
"401","Rumex obtusifolius","Rumex","","obtusifolius",NA,NA,"","","kew-2424630",TRUE,"1.1","Accepted","Polygonaceae","Rumex","","obtusifolius","","","L.","kew-2424630","Accepted",FALSE,FALSE,FALSE,2022-02-28
"402","Salix alaxensis","Salix","","alaxensis",NA,NA,"","","kew-5001523",TRUE,"1.1","Accepted","Salicaceae","Salix","","alaxensis","","","(Andersson) Coville","kew-5001523","Accepted",FALSE,FALSE,FALSE,2022-02-28
"403","Salix arbutifolia","Salix","","arbutifolia",NA,NA,"","","kew-5001382",TRUE,"1.1","Accepted","Salicaceae","Salix","","arbutifolia","","","Pall.","kew-5001382","Accepted",FALSE,FALSE,FALSE,2022-02-28
"404","Salix arctica","Salix","","arctica",NA,NA,"","","kew-5001380",TRUE,"1.1","Accepted","Salicaceae","Salix","","arctica","","","Pall.","kew-5001380","Accepted",FALSE,FALSE,FALSE,2022-02-28
"405","Salix caprea","Salix","","caprea",NA,NA,"","","kew-5001859",TRUE,"1.1","Accepted","Salicaceae","Salix","","caprea","","","L.","kew-5001859","Accepted",FALSE,FALSE,FALSE,2022-02-28
"406","Salix fuscescens","Salix","","fuscescens",NA,NA,"","","kew-5000700",TRUE,"1.1","Accepted","Salicaceae","Salix","","fuscescens","","","Andersson","kew-5000700","Accepted",FALSE,FALSE,FALSE,2022-02-28
"407","Salix glabra","Salix","","glabra",NA,NA,"","","kew-5000669",TRUE,"1.1","Accepted","Salicaceae","Salix","","glabra","","","Scop.","kew-5000669","Accepted",FALSE,FALSE,FALSE,2022-02-28
"408","Salix glauca","Salix","","glauca",NA,NA,"","","kew-5000657",TRUE,"1.1","Accepted","Salicaceae","Salix","","glauca","","","L.","kew-5000657","Accepted",FALSE,FALSE,FALSE,2022-02-28
"409","Salix gmelinii","Salix","","gmelinii",NA,NA,"","","kew-5004443",TRUE,"1.1","Accepted","Salicaceae","Salix","","gmelinii","","","Pall.","kew-5004443","Accepted",FALSE,FALSE,FALSE,2022-02-28
"410","Salix hastata","Salix","","hastata",NA,NA,"","","kew-5000754",TRUE,"1.1","Accepted","Salicaceae","Salix","","hastata","","","L.","kew-5000754","Accepted",FALSE,FALSE,FALSE,2022-02-28
"411","Salix herbacea","Salix","","herbacea",NA,NA,"","","kew-5000781",TRUE,"1.1","Accepted","Salicaceae","Salix","","herbacea","","","L.","kew-5000781","Accepted",FALSE,FALSE,FALSE,2022-02-28
"412","Salix lanata","Salix","","lanata",NA,NA,"","","kew-5001036",TRUE,"1.1","Accepted","Salicaceae","Salix","","lanata","","","L.","kew-5001036","Accepted",FALSE,FALSE,FALSE,2022-02-28
"413","Salix lapponum","Salix","","lapponum",NA,NA,"","","kew-5001038",TRUE,"1.1","Accepted","Salicaceae","Salix","","lapponum","","","L.","kew-5001038","Accepted",FALSE,FALSE,FALSE,2022-02-28
"414","Salix lasiandra","Salix","","lasiandra",NA,NA,"","","kew-5001040",TRUE,"1.1","Accepted","Salicaceae","Salix","","lasiandra","","","Benth.","kew-5001040","Accepted",FALSE,FALSE,FALSE,2022-02-28
"415","Salix magadanensis","Salix","","magadanensis",NA,NA,"","","kew-5002612",TRUE,"1.1","Unresolved","Salicaceae","Salix","","magadanensis","","","Nedol.","kew-5002612","Unresolved",FALSE,FALSE,FALSE,2022-02-28
"416","Salix myrsinifolia","Salix","","myrsinifolia",NA,NA,"","","kew-5002803",TRUE,"1.1","Accepted","Salicaceae","Salix","","myrsinifolia","","","Salisb.","kew-5002803","Accepted",FALSE,FALSE,FALSE,2022-02-28
"417","Salix myrsinites","Salix","","myrsinites",NA,NA,"","","kew-5002800",TRUE,"1.1","Accepted","Salicaceae","Salix","","myrsinites","","","L.","kew-5002800","Accepted",FALSE,FALSE,FALSE,2022-02-28
"418","Salix myrtilloides","Salix","","myrtilloides",NA,NA,"","","kew-5002794",TRUE,"1.1","Accepted","Salicaceae","Salix","","myrtilloides","","","L.","kew-5002794","Accepted",FALSE,FALSE,FALSE,2022-02-28
"419","Salix NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","Salix phylicifolia","Salix","","phylicifolia",NA,NA,"","","kew-5002991",TRUE,"1.1","Accepted","Salicaceae","Salix","","phylicifolia","","","L.","kew-5002991","Accepted",FALSE,FALSE,FALSE,2022-02-28
